date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:27:35	60401/60401	---M--	200	added ('OK')	image/jpeg	etag:%227cb4ed-ebf1-50af7161184c0%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/per-second-idd.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/per-second-idd.jpg	(from https://www.dialog.lk/idd-per-minute-package)
08:27:35	252/252	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:47:54%20GMT	https://www.dialog.lk/dlg/browse/gadgets/planDetailsNew/showPrice.jsp?skuId=	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/gadgets/planDetailsNew/showPrice7c04.jsp	(from https://www.dialog.lk/idd-per-minute-package)
08:27:35	258/258	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:47:54%20GMT	https://www.dialog.lk/dlg/browse/gadgets/planDetailsNew/showPlanDetails.jsp?skuId=	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/gadgets/planDetailsNew/showPlanDetails7c04.jsp	(from https://www.dialog.lk/idd-per-minute-package)
08:27:35	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/faq.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq.484.delayed	(from https://www.dialog.lk/idd-per-minute-package)
08:27:35	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.485.delayed	(from https://www.dialog.lk/idd-per-minute-package)
08:27:35	0/-1	---M--	301	error ('')			http://www.dialog.lk/chat	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/chat.486.delayed	(from https://www.dialog.lk/idd-per-minute-package)
08:27:35	254/254	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:47:54%20GMT	https://www.dialog.lk/dlg/browse/coverageMapLocateUs.jsp?coverageUrl=Voice	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/coverageMapLocateUse2bf.jsp	(from https://www.dialog.lk/idd-per-minute-package)
08:27:36	263/263	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:47:55%20GMT	https://www.dialog.lk/dlg/browse/fluidPage.jsp?id=promocon23500016&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/fluidPage855f.jsp	(from https://www.dialog.lk/outbound-roaming)
08:27:36	63772/63772	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:47:54%20GMT	https://www.dialog.lk/idd-per-second-package/	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/idd-per-second-package/index.html	(from https://www.dialog.lk/idd-per-minute-package)
08:27:36	263/263	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:47:55%20GMT	https://www.dialog.lk/dlg/browse/fluidPage.jsp?id=promocon23500016&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/fluidPagec646.jsp	(from https://www.dialog.lk/outbound-roaming)
08:27:37	263/263	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:47:56%20GMT	https://www.dialog.lk/dlg/browse/fluidPage.jsp?id=promocon23500016&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/fluidPageb331.jsp	(from https://www.dialog.lk/outbound-roaming)
08:27:37	66558/66558	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:47:55%20GMT	https://www.dialog.lk/browse/fluidPage.jsp?id=promocon23500016&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/browse/fluidPage855f.html	(from https://www.dialog.lk/outbound-roaming)
08:27:37	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.48e.delayed	(from https://www.dialog.lk/outbound-roaming)
08:27:37	3452/3452	---M--	200	added ('OK')	text/css	etag:%2258acb0-d7c-54269e440bb00%22	https://www.dialog.lk/dialogdocroot/content/css/roaming.css	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/css/roaming.css	(from https://www.dialog.lk/outbound-roaming)
08:27:37	68161/68161	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:47:55%20GMT	https://www.dialog.lk/browse/fluidPage.jsp?id=promocon23500016&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/browse/fluidPagec646.html	(from https://www.dialog.lk/outbound-roaming)
08:27:37	82718/82718	---M--	200	added ('OK')	image/jpeg	etag:%2276a08c-1431e-5488f6f09f500%22	https://www.dialog.lk/dialogdocroot/content/images/home-banners/roaming/chat-pack-banner.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/home-banners/roaming/chat-pack-banner.jpg	(from https://www.dialog.lk/outbound-roaming)
08:27:38	67997/67997	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:47:56%20GMT	https://www.dialog.lk/browse/fluidPage.jsp?id=promocon23500016&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/browse/fluidPageb331.html	(from https://www.dialog.lk/outbound-roaming)
08:27:38	318101/318101	---M--	200	added ('OK')	image/jpeg	etag:%2280b875-4da95-5476ff53e5c40%22	https://www.dialog.lk/dialogdocroot/content/images/home-banners/roaming/seasonal-offers-for-pilgrims.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/home-banners/roaming/seasonal-offers-for-pilgrims.jpg	(from https://www.dialog.lk/outbound-roaming)
08:27:38	143932/143932	---M--	200	added ('OK')	image/jpeg	etag:%227699d4-2323c-544150e7369c0%22	https://www.dialog.lk/dialogdocroot/content/images/home-banners/roaming/slider1.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/home-banners/roaming/slider1.jpg	(from https://www.dialog.lk/outbound-roaming)
08:27:38	76365/76365	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:47:56%20GMT	https://www.dialog.lk/data-roaming-plans	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/data-roaming-plans.html	(from https://www.dialog.lk/outbound-roaming)
08:27:38	2630/2630	---M--	200	added ('OK')	image/png	etag:%227699d0-a46-5426999082380%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/roaming-rates.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/roaming-rates.png	(from https://www.dialog.lk/outbound-roaming)
08:27:39	2506/2506	---M--	200	added ('OK')	image/png	etag:%227699cf-9ca-5426999082380%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/roaming-data.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/roaming-data.png	(from https://www.dialog.lk/outbound-roaming)
08:27:39	40543/40543	---M--	200	added ('OK')	image/jpeg	etag:%227699c1-9e5f-5426997109940%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam/service.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam/service.jpg	(from https://www.dialog.lk/outbound-roaming)
08:27:39	65012/65012	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:47:57%20GMT	https://www.dialog.lk/seasonal-offers-for-pilgrims	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/seasonal-offers-for-pilgrims.html	(from https://www.dialog.lk/outbound-roaming)
08:27:39	16649/16649	---M--	200	added ('OK')	image/jpeg	etag:%2280b854-4109-54269977b6900%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam/setter.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam/setter.jpg	(from https://www.dialog.lk/outbound-roaming)
08:27:40	23213/23213	---M--	200	added ('OK')	image/jpeg	etag:%227699c6-5aad-5426997109940%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam/tips.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam/tips.jpg	(from https://www.dialog.lk/outbound-roaming)
08:27:40	63433/63433	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:47:58%20GMT	https://www.dialog.lk/roaming-services	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/roaming-services.html	(from https://www.dialog.lk/outbound-roaming)
08:27:40	102829/102829	---M--	200	added ('OK')	image/jpeg	etag:%22769a2a-191ad-5476ffa5e9dc0%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam/religious-seasonal-offer.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam/religious-seasonal-offer.jpg	(from https://www.dialog.lk/outbound-roaming)
08:27:40	70166/70166	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:47:58%20GMT	https://www.dialog.lk/roaming-budget-setter	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/roaming-budget-setter.html	(from https://www.dialog.lk/outbound-roaming)
08:27:41	18294/18294	---M--	200	added ('OK')	image/png	etag:%2280b85e-4776-5426998bbd840%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/portal.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/portal.png	(from https://www.dialog.lk/outbound-roaming)
08:27:41	74069/74069	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:47:59%20GMT	https://www.dialog.lk/roaming-faq	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/roaming-faq.html	(from https://www.dialog.lk/outbound-roaming)
08:27:41	23958/23958	---M--	200	added ('OK')	image/png	etag:%227699d1-5d96-5426999082380%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/sms.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/sms.png	(from https://www.dialog.lk/outbound-roaming)
08:27:41	62829/62829	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:47:59%20GMT	https://www.dialog.lk/103-roaming-portal	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/103-roaming-portal.html	(from https://www.dialog.lk/outbound-roaming)
08:27:41	24124/24124	---M--	200	added ('OK')	image/png	etag:%227699cb-5e3c-5426999082380%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/notification.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/notification.png	(from https://www.dialog.lk/outbound-roaming)
08:27:42	62409/62409	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:00%20GMT	https://www.dialog.lk/safe-arrival-sms	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/safe-arrival-sms.html	(from https://www.dialog.lk/outbound-roaming)
08:27:42	23452/23452	---M--	200	added ('OK')	image/png	etag:%227699d2-5b9c-5426999082380%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/announcement.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/announcement.png	(from https://www.dialog.lk/outbound-roaming)
08:27:42	3138/3138	---M--	200	added ('OK')	image/png	etag:%2280b85b-c42-5426998bbd840%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/call-screening.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam-icon/call-screening.png	(from https://www.dialog.lk/outbound-roaming)
08:27:42	69112/69112	---M--	200	added ('OK')	image/jpeg	etag:%2280b809-10df8-54269977b6900%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam/coverage.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam/coverage.jpg	(from https://www.dialog.lk/outbound-roaming)
08:27:42	65096/65096	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:00%20GMT	https://www.dialog.lk/data-roaming-notifications	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/data-roaming-notifications.html	(from https://www.dialog.lk/outbound-roaming)
08:27:42	47731/47731	---M--	200	added ('OK')	image/jpeg	etag:%2280b82a-ba73-54269977b6900%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/roam/help.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/roam/help.jpg	(from https://www.dialog.lk/outbound-roaming)
08:27:43	62619/62619	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:01%20GMT	https://www.dialog.lk/roaming-announcement/	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/roaming-announcement/index.html	(from https://www.dialog.lk/outbound-roaming)
08:27:43	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/faq.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq.4aa.delayed	(from https://www.dialog.lk/outbound-roaming)
08:27:43	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.4ab.delayed	(from https://www.dialog.lk/outbound-roaming)
08:27:43	0/-1	---M--	301	error ('')			http://www.dialog.lk/chat	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/chat.4ac.delayed	(from https://www.dialog.lk/outbound-roaming)
08:27:43	254/254	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:48:02%20GMT	https://www.dialog.lk/dlg/browse/coverageMapLocateUs.jsp?coverageUrl=Voice	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/coverageMapLocateUse2bf.jsp	(from https://www.dialog.lk/outbound-roaming)
08:27:43	72843/72843	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:01%20GMT	https://www.dialog.lk/international-4g-lte-roaming	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/international-4g-lte-roaming.html	(from https://www.dialog.lk/outbound-roaming)
08:27:43	263/263	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:48:02%20GMT	https://www.dialog.lk/dlg/browse/roaming.jsp?categoryId=cat1160002&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/roaming7289.jsp	(from https://www.dialog.lk/roaming-rates)
08:27:44	63785/63785	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:02%20GMT	https://www.dialog.lk/help-support	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/help-support.html	(from https://www.dialog.lk/outbound-roaming)
08:27:44	66341/66341	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:02%20GMT	https://www.dialog.lk/call-screening/	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/call-screening/index.html	(from https://www.dialog.lk/outbound-roaming)
08:27:44	259/259	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:48:03%20GMT	https://www.dialog.lk/dlg/browse/roaming.jsp?categoryId=cat1160002&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/roaming7d48.jsp	(from https://www.dialog.lk/roaming-rates)
08:27:44	259/259	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:48:03%20GMT	https://www.dialog.lk/dlg/browse/roaming.jsp?categoryId=cat1160002&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/roamingb112.jsp	(from https://www.dialog.lk/roaming-rates)
08:27:44	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/index.4b2.delayed	(from https://www.dialog.lk/roaming-rates)
08:27:44	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/index.4b3.delayed	(from https://www.dialog.lk/roaming-rates)
08:27:44	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.4b4.delayed	(from https://www.dialog.lk/roaming-rates)
08:27:44	1486/1486	---M--	200	added ('OK')	image/png	etag:%227cab94-5ce-50af715883080%22	https://www.dialog.lk/dialogdocroot/content/images/country-flags/in.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/country-flags/in.png	(from https://www.dialog.lk/roaming-rates)
08:27:45	1920/1920	---M--	200	added ('OK')	image/png	etag:%2280bb34-780-52f6cc2a32b00%22	https://www.dialog.lk/dialogdocroot/content/images/roam/4g-logo.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/roam/4g-logo.png	(from https://www.dialog.lk/roaming-rates)
08:27:45	2021/2021	---M--	200	added ('OK')	image/png	etag:%2280b9b1-7e5-51b11578ff740%22	https://www.dialog.lk/dialogdocroot/content/images/roam/call-sl.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/roam/call-sl.png	(from https://www.dialog.lk/roaming-rates)
08:27:45	2275/2275	---M--	200	added ('OK')	image/png	etag:%2280b9b3-8e3-51b115780b500%22	https://www.dialog.lk/dialogdocroot/content/images/roam/call-within-roam-country.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/roam/call-within-roam-country.png	(from https://www.dialog.lk/roaming-rates)
08:27:45	79977/79977	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:03%20GMT	https://www.dialog.lk/browse/roaming.jsp?categoryId=cat1160002&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/browse/roaming7289.html	(from https://www.dialog.lk/roaming-rates)
08:27:45	2026/2026	---M--	200	added ('OK')	image/png	etag:%225cafe1-7ea-51b11529d7c80%22	https://www.dialog.lk/dialogdocroot/content/images/roam/receive-call.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/roam/receive-call.png	(from https://www.dialog.lk/roaming-rates)
08:27:45	2054/2054	---M--	200	added ('OK')	image/png	etag:%2280b831-806-51b11578ff740%22	https://www.dialog.lk/dialogdocroot/content/images/roam/call-other-countries.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/roam/call-other-countries.png	(from https://www.dialog.lk/roaming-rates)
08:27:46	2299/2299	---M--	200	added ('OK')	image/png	etag:%2280b832-8fb-51b115780b500%22	https://www.dialog.lk/dialogdocroot/content/images/roam/send-sms.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/roam/send-sms.png	(from https://www.dialog.lk/roaming-rates)
08:27:46	2295/2295	---M--	200	added ('OK')	image/png	etag:%2280b833-8f7-51b115780b500%22	https://www.dialog.lk/dialogdocroot/content/images/roam/receive-sms.png	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/roam/receive-sms.png	(from https://www.dialog.lk/roaming-rates)
08:27:46	253/253	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:48:05%20GMT	https://www.dialog.lk/dlg/browse/faq.jsp?id=promocon13400032&type=element	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq2e3f.jsp	(from https://www.dialog.lk/roaming-rates)
08:27:46	123539/123539	---M--	200	added ('OK')	image/jpeg	etag:%227ca817-1e293-5100e78a1a7c0%22	https://www.dialog.lk/dialogdocroot/content/images/detail-images/unlimited-roaming.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/detail-images/unlimited-roaming.jpg	(from https://www.dialog.lk/roaming-rates)
08:27:46	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/faq.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq.4bf.delayed	(from https://www.dialog.lk/roaming-rates)
08:27:46	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.4c0.delayed	(from https://www.dialog.lk/roaming-rates)
08:27:46	0/-1	---M--	301	error ('')			http://www.dialog.lk/chat	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/chat.4c1.delayed	(from https://www.dialog.lk/roaming-rates)
08:27:47	250/250	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:48:06%20GMT	https://www.dialog.lk/dlg/browse/coverageMapLocateUs.jsp?coverageUrl=Voice	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/coverageMapLocateUse2bf.jsp	(from https://www.dialog.lk/roaming-rates)
08:27:47	272/272	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:48:06%20GMT	https://www.dialog.lk/dlg/browse/inboundRoaming.jsp?categoryId=onlinecat3900052&locale=en_US	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/inboundRoaming54c6.jsp	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:47	272/272	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:48:06%20GMT	https://www.dialog.lk/dlg/browse/inboundRoaming.jsp?categoryId=onlinecat3900052&locale=si_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/inboundRoamingd5a4.jsp	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:47	272/272	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:48:06%20GMT	https://www.dialog.lk/dlg/browse/inboundRoaming.jsp?categoryId=onlinecat3900052&locale=ta_LK	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/inboundRoaming49bf.jsp	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:48	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/index.4c6.delayed	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:48	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/index.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/index.4c7.delayed	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:48	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.4c8.delayed	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:48	286668/286668	---M--	200	added ('OK')	image/jpeg	etag:%227cbeb3-45fcc-549a46d8d6340%22	https://www.dialog.lk/dialogdocroot/content/images/page-banners/landing-page/inbound-roaming-inner1.jpg	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dialogdocroot/content/images/page-banners/landing-page/inbound-roaming-inner1.jpg	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:49	253/253	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:48:08%20GMT	https://www.dialog.lk/dlg/browse/faq.jsp?id=promocon13400032&type=element	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq.4cd2e3f.delayed	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:49	60949/60949	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:07%20GMT	https://www.dialog.lk/browse/reportDetails.jsp?id=rpf440818656d1bc546c7011c91e1e7f41	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/browse/reportDetails0c1c.html	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:49	60940/60940	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:07%20GMT	https://www.dialog.lk/browse/reportDetails.jsp?id=rp980fd427544577e386254421e69abca8	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/browse/reportDetails1a4b.html	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:49	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/faq.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/faq.4ce.delayed	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:49	60670/60670	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:07%20GMT	https://www.dialog.lk/browse/reportDetails.jsp?id=rp190d94605a0a345062b9c17cc5f98871	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/browse/reportDetails93a9.html	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:49	0/-1	---M--	302	error ('')			https://www.dialog.lk/dlg/browse/contactUs.jsp	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/contactUs.4cf.delayed	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:49	0/-1	---M--	301	error ('')			http://www.dialog.lk/chat	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/chat.4d0.delayed	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:50	62448/62448	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:08%20GMT	https://www.dialog.lk/travel-guide/	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/travel-guide/index.html	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:50	250/250	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:48:09%20GMT	https://www.dialog.lk/dlg/browse/coverageMapLocateUs.jsp?coverageUrl=Voice	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/dlg/browse/coverageMapLocateUse2bf.jsp	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:51	62095/62095	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:08%20GMT	https://www.dialog.lk/short-codes/	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/short-codes/index.html	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:52	192/192	---M-Z	302	error ('Found')	text/html	date:Sat,%2025%20Mar%202017%2013:48:10%20GMT	http://www.dialog.lk/robots.txt		(from https://www.dialog.lk/)
08:27:52	62224/62224	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:08%20GMT	https://www.dialog.lk/save-cash-call-local/	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/save-cash-call-local/index.html	(from https://www.dialog.lk/travel-in-sri-lanka)
08:27:52	62136/62136	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Mar%202017%2013:48:08%20GMT	https://www.dialog.lk/prepaid-local-number/	C:/Users/nithu/Music/SSS/SSS/www.dialog.lk/prepaid-local-number/index.html	(from https://www.dialog.lk/travel-in-sri-lanka)
